実施年,地域規模,学校番号,性別,正答数_国,正答数_算,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_算_01,正誤_算_02,正誤_算_03,正誤_算_04,正誤_算_05,正誤_算_06,正誤_算_07,正誤_算_08,正誤_算_09,正誤_算_10,正誤_算_11,正誤_算_12,正誤_算_13,正誤_算_14,正誤_算_15,正誤_算_16,児童質問回答_001,児童質問回答_002,児童質問回答_003,児童質問回答_004,児童質問回答_005,児童質問回答_016,児童質問回答_017,児童質問回答_018,児童質問回答_019,児童質問回答_023,児童質問回答_024,児童質問回答_025,児童質問回答_036,児童質問回答_037,児童質問回答_048,児童質問回答_049,児童質問回答_050,児童質問回答_056,児童質問回答_057,児童質問回答_058
2024,1,108047,2,13,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,4,5,1,2,2,1,3,4,1,2,1,2,1,1,2,1,1
2024,3,111395,2,12,14,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,3,2,1,2,2,2,4,2,2,2,2,1,2,1,1,1
2024,2,105578,1,13,15,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,5,5,2,1,2,1,3,2,1,1,2,2,1,1,2,1,1
2024,3,111230,1,13,16,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,1,1,1,4,1,1,1,1,1,1,1,1,2
2024,2,112425,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,5,6,3,1,1,2,3,2,2,2,2,1,1,1,1,1,1
2024,1,102311,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,4,1,2,3,2,3,1,1,1,2,2,1,2,2,1,1
2024,4,100610,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,4,4,3,3,1,1,1,4,2,2,2,2,1,1,2,1,1
2024,3,101752,1,13,15,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,1,2,3,1,2,2,2,1,1,1,3,1,2
2024,1,101913,2,13,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,5,4,1,1,3,1,2,4,2,2,1,3,1,3,3,1,2
2024,4,100857,2,13,12,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,1,1,4,1,1,4,1,1,1,4,2,2,1,1,1,1,1,1,1
2024,3,115459,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,4,2,2,1,1,3,4,3,2,1,2,1,1,3,2,1
2024,1,114753,1,11,14,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,5,1,3,2,3,2,4,2,2,3,2,1,2,2,2,2
2024,2,113376,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,6,5,2,2,2,1,3,1,1,1,1,2,1,1,3,1,1
2024,2,112205,2,13,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,6,1,1,2,2,1,3,4,1,1,4,4,1,1,4,1,1
2024,3,102287,2,13,16,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,6,2,1,2,2,2,4,2,2,2,3,2,3,2,2,1
2024,1,112894,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,1,2,1,1,2,2,4,2,1,2,1,1,1,2,1,2
2024,2,100353,2,13,15,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,6,2,1,1,3,1,3,3,1,1,1,1,1,1,1,1,1
2024,3,118350,1,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,6,1,3,2,1,1,4,2,2,2,2,1,2,1,1,2
2024,2,107858,2,13,13,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,4,2,2,1,2,1,3,2,2,2,3,1,2,3,1,2
2024,3,101468,1,11,12,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,6,6,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1
2024,3,113453,2,11,12,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,3,5,2,2,1,1,2,3,1,1,1,4,1,2,4,1,1
2024,4,110820,1,11,15,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1
2024,1,110377,1,11,15,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,6,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
2024,3,114994,1,12,15,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,5,2,1,1,2,2,3,1,2,1,2,1,1,2,1,1
2024,1,103508,1,12,16,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,5,1,1,1,1,2,4,1,1,1,4,1,2,1,1,1
2024,1,117962,2,12,14,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,3,3,2,2,2,1,3,4,2,2,2,2,3,2,2,3,1
2024,3,116507,1,11,14,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2024,1,118115,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,6,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1
2024,3,108697,2,12,14,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,5,4,1,1,1,1,3,4,2,2,2,2,1,2,3,1,2
2024,1,116103,1,13,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,6,2,1,2,1,2,3,4,2,3,2,4,1,2,4,2,2
2024,1,108557,2,12,15,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,2,3,1,1,3,4,2,1,3,3,1,2,2,1,2
2024,4,105901,2,11,14,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,6,5,2,2,2,3,3,4,1,2,2,2,1,2,1,1,1
2024,4,115579,1,12,12,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,6,4,2,1,2,2,1,4,2,1,2,3,2,2,2,1,1
2024,3,114951,1,12,15,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,1,2,2,1,1,1,4,3,1,1,3,2,2,1,1,1
2024,4,101653,2,11,14,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,3,3,1,4,1,1,1,4,2,1,2,4,1,3,1,1,1
2024,1,116041,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,5,2,1,2,1,1,1,4,2,1,2,3,2,1,1,1,1
2024,3,117608,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,5,1,1,2,1,1,2,4,2,2,2,4,2,3,3,2,2
2024,3,114427,2,11,14,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,4,2,1,2,3,3,2,2,1,1,1,2,2,1,1,1
2024,3,113998,1,11,15,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,6,4,1,1,1,2,2,4,2,1,3,1,2,1,4,2,3
2024,3,107864,1,12,12,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,5,2,2,2,1,2,3,4,2,2,2,3,1,2,3,2,2
2024,1,104698,1,11,15,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,5,4,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1
2024,3,116211,2,13,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,2,2,2,2,2,2,2,1,1,1
2024,1,106689,2,13,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,5,4,3,3,1,3,1,2,2,2,2,3,2,2,3,2,1
2024,3,110156,2,12,15,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,2,3,3,2,2,2,2,1,2,1,1,2
2024,3,117775,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,1,1,5,3,1,2,2,1,2,4,1,2,1,4,1,1,1,1,2
2024,1,111993,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,5,5,2,2,2,1,2,3,1,2,3,3,2,2,2,1,2
2024,1,117839,2,13,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,4,6,4,1,1,1,1,1,4,3,2,2,4,2,2,2,1,2
2024,3,112516,2,11,15,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,2,5,3,2,3,3,3,2,3,1,3,2,3,2,3,2,1,2
2024,3,106963,1,12,13,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,5,4,1,2,1,2,3,4,2,2,2,1,1,1,2,1,1
2024,2,115631,2,12,16,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,2,2,1,1,3,4,3,1,2,3,2,2,1,1,1
2024,1,103112,1,11,15,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,2,2,2,3,1,1,1,2,2,1,1,1,1,1
2024,3,108115,2,11,14,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,3,2,2,1,2,3,4,3,2,2,2,1,1,3,1,2
2024,3,117285,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,4,4,1,3,3,3,4,2,1,1,3,1,2,1,1,1
2024,1,104121,1,11,16,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,1,3,2,1,3,3,2,1,1,2,1,1,2,1,2
2024,3,103316,1,12,12,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,6,6,1,3,2,1,3,3,2,1,1,1,1,1,1,1,1
2024,1,108260,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,6,3,3,2,2,2,1,4,2,1,1,1,2,2,2,1,2
2024,2,118095,1,13,16,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,4,3,3,1,1,2,2,1,1,1,1,1,1
2024,1,105652,2,13,13,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,4,3,2,1,2,1,2,4,1,1,1,2,1,2,1,1,1
2024,1,100367,2,12,15,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,4,2,1,1,1,3,1,1,2,2,3,1,1,3,1,1
2024,3,111945,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,5,5,2,1,1,1,3,4,1,2,1,3,1,1,1,1,1
2024,3,102319,1,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,5,1,1,1,1,3,3,4,1,1,1,1,1,1,1,3
2024,3,101267,2,11,15,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,4,1,2,1,1,2,4,2,1,2,2,1,1,3,2,2
2024,2,111940,1,12,13,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,5,5,1,2,1,2,3,4,2,2,2,1,1,2,3,1,2
2024,1,110386,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,6,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1
2024,4,103463,1,11,12,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,6,5,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1
2024,4,108556,1,12,13,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,4,2,4,1,1,2,1,1,3,4,1,2,2,3,1,2,3,1,2
2024,1,107775,2,13,14,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,6,1,1,2,1,2,4,2,2,2,1,1,2,3,1,1
2024,1,107821,2,12,16,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,2,2,2,1,3,4,2,2,2,2,1,1,2,1,1
2024,1,112427,2,13,13,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,5,4,2,3,1,1,3,4,2,3,3,3,1,2,2,1,2
2024,3,116443,1,13,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,6,6,2,3,2,3,3,1,1,1,1,1,1,1,2,2,1
2024,1,109929,2,13,12,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,6,3,1,1,1,1,3,4,2,2,2,1,1,1,1,1,1
2024,1,100016,1,12,14,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,5,5,1,1,1,2,2,3,2,2,2,3,1,1,2,1,1
2024,2,102671,1,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,3,1,1,2,2,4,1,2,2,2,1,2,3,1,3
2024,4,112311,2,13,14,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,4,2,4,2,1,1,4,2,2,2,1,1,1,2,2,1
2024,3,111695,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1
2024,3,107601,2,13,16,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,2,1,1,2,4,2,2,2,2,1,1,2,2,1
2024,1,117653,2,11,13,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,6,4,1,2,1,1,2,4,2,3,3,2,2,1,2,1,2
2024,2,104085,1,13,14,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,5,4,1,2,2,2,1,4,2,1,3,3,1,2,2,1,2
2024,1,101987,1,12,15,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,6,3,1,3,1,1,2,3,2,2,2,1,1,2,1,1,1
2024,4,114634,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,4,5,1,1,1,1,3,4,1,2,1,3,1,1,3,1,2
2024,1,113252,2,13,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,5,5,1,1,1,1,3,4,1,1,1,1,1,1,2,1,1
2024,3,103104,2,13,16,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,1,1,1,2,4,1,2,2,2,1,1,2,1,1
2024,2,117777,1,13,16,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,2,1,1,3,1,2,1,1,2,2,2,1,1,1
2024,4,106846,2,12,15,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,6,3,2,2,2,3,2,4,2,3,2,4,1,2,1,1,2
2024,2,118086,2,13,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,6,1,2,2,2,3,1,2,2,4,1,1,1,1,1,1
2024,3,113247,1,13,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,1,2,1,2,1,4,1,2,2,2,1,1,1,1,1
2024,3,101677,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,5,5,3,2,1,1,3,3,2,1,2,2,1,2,2,1,1
2024,3,106487,1,13,13,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,6,5,3,3,1,2,3,3,1,2,2,4,1,1,3,1,1
2024,3,106952,1,13,14,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,4,4,1,3,1,1,3,4,1,1,1,2,1,1,1,1,2
2024,3,107281,2,12,13,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,5,5,2,4,1,1,2,4,1,4,2,4,1,3,3,1,3
2024,3,113088,2,11,15,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,4,2,1,2,1,3,4,1,2,2,2,1,2,1,1,1
2024,3,116334,1,12,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,4,5,1,2,1,2,2,4,2,1,1,1,1,1,1,1,1
2024,4,110339,2,12,14,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,5,5,2,2,2,2,2,4,2,2,2,3,1,3,2,1,2
2024,2,117908,2,11,14,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,3,4,5,3,2,3,1,3,4,2,2,2,1,1,1,1,1,1
2024,3,101951,2,11,13,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,4,4,1,1,1,1,2,4,3,1,2,1,1,1,2,1,1
2024,3,103740,1,13,14,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,3,3,2,3,1,2,2,4,2,2,2,3,1,1,3,1,1
2024,1,110687,1,12,16,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,4,1,2,2,2,1,1,2,1,1
2024,3,108768,1,12,14,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,6,5,2,3,1,2,3,3,2,2,3,2,1,2,1,1,1
2024,3,104920,1,12,15,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,2,1,3,3,1,1,2,1,1,1,2,1,2
2024,3,113117,2,13,14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,4,2,1,1,2,2,4,2,1,2,2,1,1,1,1,1
2024,2,101262,2,13,14,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,5,4,4,3,2,2,3,3,3,3,3,3,2,2,1,1,2
2024,3,117426,2,13,12,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,6,5,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1
2024,3,102217,2,14,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,1,2,1,1,2,4,1,1,1,2,1,1,2,1,1
2024,1,111830,1,13,15,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,2,3,3,2,3,4,4,1,4,1,4,3,1,4,1
2024,3,102217,2,13,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,4,2,1,1,1,1,2,1,3,1,2,1,2,1,1,1
2024,2,100210,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,4,1,5,1,4,3,2,2,1,4,2,2,2,4,1,1,4,1,1
2024,3,107277,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,6,4,1,2,2,1,1,4,1,2,2,3,1,2,1,1,1
2024,2,111805,2,12,15,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,2,4,2,2,2,2,2,2,2,2,2
2024,3,111065,1,13,14,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,6,5,1,1,2,1,1,4,1,1,1,1,1,1,2,1,2
2024,3,102518,1,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,4,4,3,2,3,2,2,4,2,2,3,3,2,2,1,1,1
2024,1,103141,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,6,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1
2024,3,109141,2,13,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,6,5,2,2,1,1,2,3,1,1,1,2,1,2,2,1,1
2024,3,113691,2,13,13,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,6,5,1,1,1,1,3,4,1,1,2,4,1,1,1,1,1
2024,2,109349,2,14,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,2,6,4,2,1,2,1,2,2,1,2,1,3,2,2,2,2,2
2024,2,112169,2,13,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,4,4,3,2,2,2,3,3,2,2,1,2,1,2,3,1,2
2024,1,103343,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,5,5,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1
2024,3,104434,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,6,6,2,2,3,2,1,4,3,2,2,1,1,2,1,1,1
2024,3,107556,2,14,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,6,2,2,4,3,3,4,2,3,2,1,1,1,1,1,1
