実施年,地域規模,学校番号,性別,正答数_国,正答数_数,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_国_15,正誤_数_01,正誤_数_02,正誤_数_03,正誤_数_04,正誤_数_05,正誤_数_06,正誤_数_07,正誤_数_08,正誤_数_09,正誤_数_10,正誤_数_11,正誤_数_12,正誤_数_13,正誤_数_14,正誤_数_15,正誤_数_16,生徒質問回答_001,生徒質問回答_002,生徒質問回答_003,生徒質問回答_004,生徒質問回答_005,生徒質問回答_016,生徒質問回答_017,生徒質問回答_018,生徒質問回答_019,生徒質問回答_023,生徒質問回答_024,生徒質問回答_025,生徒質問回答_036,生徒質問回答_037,生徒質問回答_048,生徒質問回答_049,生徒質問回答_050,生徒質問回答_056,生徒質問回答_057,生徒質問回答_058
2024,1,209484,2,11,14,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,5,6,2,2,2,2,1,4,2,2,3,1,1,1,4,2,2
2024,3,201949,1,11,11,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,5,3,2,2,1,1,2,2,1,2,2,4,2,4,1,2,1
2024,3,207969,2,12,12,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,5,6,2,4,2,3,2,4,2,3,3,1,1,2,4,4,4
2024,3,205028,1,12,12,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,3,2,5,5,2,1,2,1,3,3,1,1,1,2,1,1,2,1,1
2024,2,203337,2,14,11,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,4,5,1,3,1,2,1,4,2,2,2,3,1,1,2,1,1
2024,3,203987,2,13,11,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,4,6,1,1,1,1,2,4,1,1,2,2,1,2,1,1,1
2024,2,201680,2,14,16,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6,2,2,2,2,3,4,2,2,2,2,1,2,3,1,3
2024,3,208855,2,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,6,5,1,2,1,1,3,4,1,1,1,3,1,3,4,1,1
2024,1,206677,2,12,13,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,3,5,1,1,2,1,1,3,2,1,1,2,1,1,1,1,1
2024,3,205493,1,12,13,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,3,2,6,3,1,2,2,2,3,4,2,2,3,1,1,2,2,2,2
2024,3,205366,1,11,15,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,4,4,2,2,4,2,1,4,2,2,2,1,1,1,3,2,2
2024,3,203964,1,14,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,5,3,2,3,1,2,2,4,2,2,3,3,1,2,4,1,2
2024,3,202191,2,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,3,2,5,2,2,2,2,4,3,1,1,1,1,1,1,1,3,1,2
2024,3,208899,2,14,15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,2,2,2,2,3,2,2,2,3,2,2,1,2,1
2024,2,207281,1,13,10,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,1,3,5,3,3,3,2,1,2,4,3,2,2,3,1,3,1,1,1
2024,1,206689,2,15,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,4,6,1,2,1,1,3,4,3,2,2,3,1,2,1,2,2
2024,2,208621,2,11,15,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,4,1,3,1,1,3,1,1,2,2,3,1,2,3,2,1
2024,1,203684,2,13,15,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4,1,1,1,1,3,3,2,1,1,2,1,2,2,1,2
2024,3,201202,1,15,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,6,6,4,2,3,2,3,3,3,1,1,1,1,4,4,4,4
2024,2,206054,2,13,14,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,6,6,2,1,1,1,1,4,1,1,2,2,1,2,3,1,1
2024,4,200401,1,13,13,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,5,4,3,2,2,2,3,4,1,2,2,2,2,2,1,1,1
2024,2,207068,2,13,13,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,5,4,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2
2024,2,206418,2,12,13,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,3,2,6,5,2,2,2,1,1,4,2,3,3,2,1,2,2,2,2
2024,1,205016,2,14,12,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,6,1,1,1,1,2,2,4,2,2,2,2,1,1,2,2,1
2024,2,207566,2,12,15,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,6,2,1,1,2,1,3,2,1,2,2,1,1,1,1,1
2024,3,203055,2,10,13,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,4,3,2,1,1,1,2,3,1,1,1,2,1,1,1,2,1
2024,3,206356,1,13,14,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,6,5,1,2,1,1,1,4,3,2,3,3,1,2,2,1,1
2024,1,200077,2,14,12,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,3,2,4,5,1,3,2,2,3,4,3,1,3,4,3,4,3,2,3
2024,2,208450,2,13,15,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,4,2,3,2,2,2,4,3,2,3,3,2,2,3,2,2
2024,2,206179,2,12,12,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,4,6,3,2,2,2,2,4,1,3,3,2,1,1,3,2,3
2024,2,200888,1,13,10,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,4,5,2,2,2,2,3,3,3,2,2,2,1,1,3,1,2
2024,2,207232,2,14,14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,5,5,1,2,1,1,3,4,3,2,2,1,1,1,1,3,1
2024,3,201743,1,9,13,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,6,4,3,2,2,2,2,4,3,2,2,2,2,2,3,2,2
2024,1,204231,1,14,16,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,6,6,4,1,1,2,1,4,4,1,1,3,1,2,2,3,1
2024,4,202103,2,10,14,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,2,1,2,3,2
2024,4,207661,2,11,14,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,3,3,5,2,2,2,2,2,1,4,3,1,2,2,1,2,1,1,1
2024,2,207877,2,12,12,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,3,2,2,2,2,2,1,4,2,1,1,1,1,1,1,1,1
2024,3,208353,2,14,15,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,4,4,3,3,2,2,3,4,2,2,1,4,2,2,2,2,1
2024,3,206411,1,11,15,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,1,2,3,4,1,2,3,1,1,1,1,1,1
2024,3,200148,2,11,14,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,3,3,2,1,2,2,2,4,2,1,1,1,2,1,1,2,1
2024,1,201336,1,14,14,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,5,2,2,2,2,2,3,4,2,2,2,1,1,2,1,1,1
2024,1,200930,1,12,15,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,5,5,1,2,1,1,2,4,1,2,2,2,1,1,1,1,1
2024,1,204598,2,11,12,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,6,4,3,2,2,2,1,3,2,2,2,4,2,3,2,2,2
2024,1,201708,1,12,12,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,5,6,2,1,2,2,1,4,3,1,1,1,1,1,3,1,2
2024,1,206365,1,13,12,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,6,1,1,1,1,1,3,1,1,1,2,4,1,1,1,1,1
2024,2,205561,2,12,14,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,1,5,1,1,3,2,2,1,4,1,3,2,3,2,2,1,1,2
2024,3,201249,1,15,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,5,6,2,2,2,2,1,4,2,2,3,3,2,2,2,2,2
2024,2,202186,1,12,11,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,4,6,2,1,2,2,1,3,2,2,1,1,1,1,2,1,3
2024,3,206509,1,12,13,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,4,3,2,5,4,1,1,1,1,3,4,2,1,1,2,2,3,1,1,1
2024,4,200627,2,14,10,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,3,2,6,6,2,1,1,2,1,4,2,2,2,3,2,2,1,3,1
2024,2,209053,2,12,16,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,1,4,3,2,3,4,1,2,3,2,1,1,2,3,2
2024,3,206473,2,10,15,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,5,1,2,1,2,2,4,2,2,1,2,1,2,1,1,1
2024,1,202648,1,13,12,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,5,5,2,1,1,1,2,4,1,1,1,1,1,1,2,1,1
2024,3,207109,2,11,12,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,4,6,1,1,1,1,3,4,2,2,2,2,1,2,2,1,2
2024,1,205429,1,15,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,2,5,5,1,1,1,2,1,4,2,1,1,3,1,1,1,1,1
2024,2,202860,2,11,12,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,4,5,2,2,2,2,3,4,2,1,2,3,1,1,3,1,1
2024,3,207144,2,13,14,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,5,5,1,2,2,1,3,1,1,2,1,3,2,2,1,1,1
2024,1,208785,1,12,14,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,5,2,2,1,1,2,3,4,2,2,1,2,1,1,3,1,3
2024,3,202392,1,12,13,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,4,5,1,1,2,1,1,4,2,1,1,3,1,2,2,1,2
2024,2,200062,2,14,13,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,3,2,4,3,2,2,2,1,3,4,2,1,1,3,1,2,1,1,1
2024,1,206208,1,11,12,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,5,4,1,3,2,3,3,1,2,2,2,1,1,2,4,1,3
2024,1,206234,1,14,12,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,3,1,2,2,1,3,4,1,2,1,1,2,2,2,1,1
2024,1,203431,2,13,13,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,3,5,1,2,2,2,1,4,2,1,2,3,1,2,3,2,2
2024,2,207231,1,12,11,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,5,4,1,2,1,2,2,4,2,2,1,3,1,2,1,1,2
2024,1,202589,2,11,11,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,5,5,2,1,2,2,3,2,2,2,2,2,1,2,1,1,2
2024,4,205279,2,13,16,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,5,2,1,1,2,2,2,4,2,2,3,3,1,3,1,1,1
2024,2,207545,1,12,12,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,5,3,3,3,3,2,1,4,3,3,2,1,1,2,2,2,3
2024,2,204178,2,14,15,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,5,2,3,2,1,3,1,2,1,1,3,1,2,2,2,1
2024,2,202069,2,15,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,5,2,3,1,1,1,3,4,1,2,1,1,1,1,2,1,1
2024,1,205201,2,11,12,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,6,4,1,2,1,1,2,4,2,1,1,2,1,1,2,1,1
2024,2,202992,1,14,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,4,2,1,1,1,2,3,2,1,1,1,1,1,4,2,1
2024,3,202169,1,12,15,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,5,5,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2
2024,2,202562,1,14,15,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,3,1,1,1,2,2,4,2,1,1,3,1,2,2,1,2
2024,1,202975,2,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,4,1,1,5,5,2,1,2,2,3,4,2,1,1,3,1,2,2,1,1
2024,3,202064,2,14,16,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,6,1,2,2,2,3,4,2,2,2,2,1,2,1,1,1
2024,3,209021,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,5,4,2,2,2,2,2,4,2,2,2,3,2,3,2,2,2
2024,1,204054,2,12,14,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,4,2,2,1,1,2,2,4,2,1,2,3,2,2,1,1,1
2024,3,202132,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,4,2,2,2,2,3,4,1,2,2,2,2,2,1,2,2
2024,3,201058,2,13,12,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1,2,6,3,1,2,3,2,4,1,2,2,3,3,1,4,1,2
2024,3,206626,2,11,12,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,4,5,1,1,1,1,2,4,1,1,1,3,1,2,1,1,1
2024,2,207647,1,9,12,1,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,4,5,2,2,2,2,2,3,2,2,2,1,1,1,2,1,2
2024,1,200521,1,11,14,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,5,5,2,2,3,2,3,4,1,2,2,1,2,3,3,1,4
2024,3,201296,2,13,12,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,6,3,2,1,2,1,3,3,2,1,1,3,2,2,1,3,1
2024,3,209447,1,12,11,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,6,4,2,2,1,2,2,4,2,2,2,1,1,2,2,2,2
2024,3,205609,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,6,4,1,1,1,1,3,3,1,2,1,2,3,2,3,1,2
2024,2,208149,2,15,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,6,4,2,3,3,2,3,3,3,3,4,4,1,2,1,1,1
2024,3,209046,1,15,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,2,6,6,2,3,3,2,2,4,3,2,2,3,1,2,4,1,2
2024,3,208190,2,11,15,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,6,1,2,3,4,2,3,4,1,1,2,4,1,3,4,1,2
2024,2,208452,2,11,16,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1
2024,3,201506,2,13,13,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,4,4,2,2,1,2,3,4,2,1,1,2,2,2,1,1,1
2024,3,209323,2,13,12,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,3,1,4,1,1,2,1,1,3,4,2,2,2,2,2,2,1,1,1
2024,1,202883,2,11,12,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2,4,1,1,1,2,3,3,3,2,2,3,1,1,1,1,1
2024,4,207196,2,11,16,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,6,1,2,2,2,3,2,2,2,2,3,2,2,3,2,2
2024,2,200755,2,13,12,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,4,2,2,6,5,3,2,2,2,2,4,4,1,2,3,3,3,3,3,3
2024,3,201651,1,14,13,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,3,4,4,2,1,2,1,2,4,3,3,2,3,1,2,3,2,1
2024,2,200262,1,14,14,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,6,4,2,2,3,2,1,4,2,2,2,1,1,2,2,1,2
2024,3,209021,2,11,12,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,5,6,2,1,1,2,1,4,1,1,2,3,2,1,2,2,3
2024,1,205483,2,14,14,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,2,5,5,2,2,2,1,1,4,2,1,3,2,1,2,1,1,2
2024,1,207643,1,14,11,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,6,5,2,1,2,2,2,4,2,2,3,2,1,2,3,1,1
2024,3,204012,2,10,13,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,5,4,1,1,1,1,1,4,2,2,2,1,1,1,2,1,2
2024,4,202708,2,14,14,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,6,4,2,1,1,2,3,4,3,3,3,4,1,2,4,1,2
2024,3,205350,2,12,14,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,4,2,3,3,1,1,1,4,3,2,2,3,1,2,2,1,1
2024,1,203256,2,11,13,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,5,1,4,2,2,2,2,4,4,3,2,4,1,3,3,1,2
2024,1,202651,2,13,14,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,1,1,1,1,1,4,3,1,1,2,1,1,1,1,1
2024,1,207098,1,12,15,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,1,2,2,1,1,3,4,2,2,2,2,1,2,1,1,1
2024,1,200565,1,11,13,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,6,1,4,1,1,2,3,4,4,1,1,4,1,2,1,1,1
2024,3,205669,2,11,10,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,5,5,2,2,2,2,2,3,1,2,3,3,1,2,3,1,3
2024,3,200512,2,13,13,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,4,6,2,2,3,2,3,4,2,3,3,3,2,3,3,3,1
2024,2,204661,2,12,16,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,5,3,1,2,1,1,3,4,3,2,2,2,1,1,3,1,1
2024,1,201567,2,14,13,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,5,3,1,1,2,2,1,2,2,1,3,3,1,2,1,1,1
2024,3,201925,2,10,12,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,3,1,2,3,4,2,2,1,3,1,2,1,1,1
2024,1,205095,1,11,12,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,2,2,5,1,1,2,1,3,3,1,1,1,1,1,1,3,1,1
2024,3,202262,2,13,14,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,3,5,4,4,1,4,3,3,4,3,3,3,3,2,2,1,2,2
2024,2,205463,1,12,16,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,4,1,1,1,2,2,4,2,1,1,4,4,3,1,1,1
2024,4,207058,2,11,11,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,5,5,2,1,2,2,3,3,1,2,1,2,1,2,2,1,2
2024,3,200101,2,12,16,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,2,4,1,1,1,1,1,2,2,1,2
